id,publish_up,title,category,zip,city,street,latitude,longitude,address,icon
101394,0000-00-00 00:00:00,Hauptsitz,BR Hauptsitz,,,,52.4877237,13.369621100000018,"Monumentenstraße 14, 10829 Berlin",berlin-recycling-map-icon.png
101395,0000-00-00 00:00:00,Betriebsstätte Westhafen,BR Betriebstelle,,,,52.539492,13.336835,"Westhafenstraße 1, 13353 Berlin",red-dot.png
101396,0000-00-00 00:00:00,Betriebsstätte Hultschiner Damm,BR Betriebstelle,,,,52.5032234,13.614020500000038,"Hultschiner Damm 335, 12623 Berlin",red-dot.png
101397,0000-00-00 00:00:00,Betriebsstätte Lengeder Str.,BR Betriebstelle,,,,52.58229,13.34728999999993,"Lengeder Str. 6 -18, 13407 Berlin",red-dot.png
101398,0000-00-00 00:00:00,Betriebsstätte CP Aufbereitungsanlage,BR Betriebstelle,,,,52.53149,13.23706,"Freiheit 24–25, 13597 Berlin",red-dot.png
101399,0000-00-00 00:00:00,Betriebsstätte Dachpappenanlage,BR Betriebstelle,,,,52.53547,13.219249999999988,"Sophienwerderweg 60, 13597 Berlin",red-dot.png
101400,0000-00-00 00:00:00,WUB Wertstoff-Union Berlin,BR Betriebstelle,,,,52.4672853,13.45126289999996,"Lahnstr. 31, 12055 Berlin",red-dot.png
105065,0000-00-00 00:00:00,Betriebsstätte Nobelstraße,BR Betriebstelle,,,,52.4605517,13.459523600000011,"Nobelstr. 59/61, 12057 Berlin",red-dot.png
105080,0000-00-00 00:00:00,Bachstr. / Siegmunds Hof Parkplatz,BR Iglus,10555,Berlin,Bachstr. / Siegmunds Hof Parkplatz,52.515015,13.336255,10555 Berlin Bachstr. / Siegmunds Hof Parkplatz,glass_container_enabled.png
105081,0000-00-00 00:00:00,Richard-Wagner-Str. 58,BR Iglus,10585,Berlin,Richard-Wagner-Str. 58,52.516969,13.306909,10585 Berlin Richard-Wagner-Str. 58,glass_container_enabled.png
105082,0000-00-00 00:00:00,Zillestr. / Gierkezeile ggü. 91-95,BR Iglus,10585,Berlin,Zillestr. / Gierkezeile ggü. 91-95,52.513323,13.303422,10585 Berlin Zillestr. / Gierkezeile ggü. 91-95,glass_container_enabled.png
105083,0000-00-00 00:00:00,Abbestr. / Nähe Guerickestr.,BR Iglus,10587,Berlin,Abbestr. / Nähe Guerickestr.,52.516956,13.320911,10587 Berlin Abbestr. / Nähe Guerickestr.,glass_container_enabled.png
105084,0000-00-00 00:00:00,Guerickestr. / Galvanistr.,BR Iglus,10587,Berlin,Guerickestr. / Galvanistr.,52.517782,13.315616,10587 Berlin Guerickestr. / Galvanistr.,glass_container_enabled.png
105085,0000-00-00 00:00:00,Helmholtzstr. ggü. Nr. 28,BR Iglus,10587,Berlin,Helmholtzstr. ggü. Nr. 28,52.52186,13.32567,10587 Berlin Helmholtzstr. ggü. Nr. 28,glass_container_enabled.png
105086,0000-00-00 00:00:00,Marchstr. 25 / Guerickestr.,BR Iglus,10587,Berlin,Marchstr. 25 / Guerickestr.,52.515312,13.322682,10587 Berlin Marchstr. 25 / Guerickestr.,glass_container_enabled.png
105087,0000-00-00 00:00:00,Brahestr. 6 - 7 / Sportplatz,BR Iglus,10589,Berlin,Brahestr. 6 - 7 / Sportplatz,52.527189,13.302365,10589 Berlin Brahestr. 6 - 7 / Sportplatz,glass_container_enabled.png
105088,0000-00-00 00:00:00,Darwinstr. ggü. Nr. 5,BR Iglus,10589,Berlin,Darwinstr. ggü. Nr. 5,52.521715,13.314332,10589 Berlin Darwinstr. ggü. Nr. 5,glass_container_enabled.png
105089,0000-00-00 00:00:00,Gaußstr. 10 / vor Laubenkolonie,BR Iglus,10589,Berlin,Gaußstr. 10 / vor Laubenkolonie,52.529167,13.309759,10589 Berlin Gaußstr. 10 / vor Laubenkolonie,glass_container_enabled.png
105090,0000-00-00 00:00:00,Goslarer Ufer / Nähe Kaiserin-Augusta-Allee,BR Iglus,10589,Berlin,Goslarer Ufer / Nähe Kaiserin-Augusta-Allee,52.52598,13.314379,10589 Berlin Goslarer Ufer / Nähe Kaiserin-Augusta-Allee,glass_container_enabled.png
105091,0000-00-00 00:00:00,Mierendorffstr./ Nordhauser Str.,BR Iglus,10589,Berlin,Mierendorffstr./ Nordhauser Str.,52.52444,13.3038318,10589 Berlin Mierendorffstr./ Nordhauser Str.,glass_container_enabled.png
105092,0000-00-00 00:00:00,Olbersstr. / ggü. Herschelstr. am U-Bhf,BR Iglus,10589,Berlin,Olbersstr. / ggü. Herschelstr. am U-Bhf,52.529359,13.299328,10589 Berlin Olbersstr. / ggü. Herschelstr. am U-Bhf,glass_container_enabled.png
105093,0000-00-00 00:00:00,Quedlinburger Str. / ca. ggü. Treseburger Str.,BR Iglus,10589,Berlin,Quedlinburger Str. / ca. ggü. Treseburger Str.,52.523191,13.308149,10589 Berlin Quedlinburger Str. / ca. ggü. Treseburger Str.,glass_container_enabled.png
105094,0000-00-00 00:00:00,Recyclinghof Ilsenburger Str. 18-20,BR Iglus,10589,Berlin,Recyclinghof Ilsenburger Str. 18-20,52.526748,13.310419,10589 Berlin Recyclinghof Ilsenburger Str. 18-20,glass_container_enabled.png
105095,0000-00-00 00:00:00,Bismarckstr. 20 / Zauritzweg,BR Iglus,10625,Berlin,Bismarckstr. 20 / Zauritzweg,52.512253,13.312852,10625 Berlin Bismarckstr. 20 / Zauritzweg,glass_container_enabled.png
105096,0000-00-00 00:00:00,Gervinusstr. 1 - 7,BR Iglus,10627,Berlin,Gervinusstr. 1 - 7,52.50427,13.30547,10627 Berlin Gervinusstr. 1 - 7,glass_container_enabled.png
105097,0000-00-00 00:00:00,Kantstr. 126,BR Iglus,10627,Berlin,Kantstr. 126,52.5062343,13.3096798,10627 Berlin Kantstr. 126,glass_container_enabled.png
105098,0000-00-00 00:00:00,Pestalozzistr. / Kaiser-Friedrich-Str.,BR Iglus,10627,Berlin,Pestalozzistr. / Kaiser-Friedrich-Str.,52.507664,13.301735,10627 Berlin Pestalozzistr. / Kaiser-Friedrich-Str.,glass_container_enabled.png
105099,0000-00-00 00:00:00,Schillerstr. / Rückertstr.,BR Iglus,10627,Berlin,Schillerstr. / Rückertstr.,52.510131,13.303664,10627 Berlin Schillerstr. / Rückertstr.,glass_container_enabled.png
105100,0000-00-00 00:00:00,Schillerstr. 56 / Fritschestr. / ggü. Kita,BR Iglus,10627,Berlin,Schillerstr. 56 / Fritschestr. / ggü. Kita,52.509512,13.299657,10627 Berlin Schillerstr. 56 / Fritschestr. / ggü. Kita,glass_container_enabled.png
105101,0000-00-00 00:00:00,Windscheidstr. / Stuttgarter Platz,BR Iglus,10627,Berlin,Windscheidstr. / Stuttgarter Platz,52.50542,13.299388,10627 Berlin Windscheidstr. / Stuttgarter Platz,glass_container_enabled.png
105102,0000-00-00 00:00:00,Leibnitzstr. 65 / Niebuhrstr.,BR Iglus,10629,Berlin,Leibnitzstr. 65 / Niebuhrstr.,52.504758,13.313333,10629 Berlin Leibnitzstr. 65 / Niebuhrstr.,glass_container_enabled.png
105103,0000-00-00 00:00:00,Lewishamstr. / Gerviniusstr.,BR Iglus,10629,Berlin,Lewishamstr. / Gerviniusstr.,52.503853,13.304546,10629 Berlin Lewishamstr. / Gerviniusstr.,glass_container_enabled.png
105104,0000-00-00 00:00:00,Konstanzer Str./ Wittelsbacherstr.,BR Iglus,10707,Berlin,Konstanzer Str./ Wittelsbacherstr.,52.4951248,13.310765,10707 Berlin Konstanzer Str./ Wittelsbacherstr.,glass_container_enabled.png
105105,0000-00-00 00:00:00,"Konstanzer Str. Nähe 18, neben LM 27",BR Iglus,10707,Berlin,"Konstanzer Str. Nähe 18, neben LM 27",52.4930848,13.3072524,10707 Berlin Konstanzer Str. 18,glass_container_enabled.png
105106,0000-00-00 00:00:00,Olivaer Platz ggü. Nr. 12,BR Iglus,10707,Berlin,Olivaer Platz ggü. Nr. 12,52.499938,13.313911,10707 Berlin Olivaer Platz ggü. Nr. 12,glass_container_enabled.png
105107,0000-00-00 00:00:00,Württembergische Str.1 / Preußenpark,BR Iglus,10707,Berlin,Württembergische Str.1 / Preußenpark,52.49201,13.315016,10707 Berlin Württembergische Str.1 / Preußenpark,glass_container_enabled.png
105108,0000-00-00 00:00:00,Ballenstedter Str.2 / Brandenburgische Str.,BR Iglus,10709,Berlin,Ballenstedter Str.2 / Brandenburgische Str.,52.495354,13.307739,10709 Berlin Ballenstedter Str.2 / Brandenburgische Str.,glass_container_enabled.png
105109,0000-00-00 00:00:00,Paulsborner Str.70 / ggü.27 / Seesener Str.,BR Iglus,10709,Berlin,Paulsborner Str.70 / ggü.27 / Seesener Str.,52.492204,13.296013,10709 Berlin Paulsborner Str.70 / ggü.27 / Seesener Str.,glass_container_enabled.png
105110,0000-00-00 00:00:00,Damaschkestr. 29 / Joachim-Friedrich-Str.,BR Iglus,10711,Berlin,Damaschkestr. 29 / Joachim-Friedrich-Str.,52.501111,13.298325,10711 Berlin Damaschkestr. 29 / Joachim-Friedrich-Str.,glass_container_enabled.png
105111,0000-00-00 00:00:00,Holtzendorffstr. / an der S-Bahnbrücke,BR Iglus,10711,Berlin,Holtzendorffstr. / an der S-Bahnbrücke,52.502116,13.295491,10711 Berlin Holtzendorffstr. / an der S-Bahnbrücke,glass_container_enabled.png
105112,0000-00-00 00:00:00,Weinhandl. Halenseestr. / Richtung Rathenauplatz,BR Iglus,10711,Berlin,Weinhandl. Halenseestr. / Richtung Rathenauplatz,52.4983615,13.2791335,10711 Berlin Weinhandl. Halenseestr. / Richtung Rathenauplatz,glass_container_enabled.png
105114,0000-00-00 00:00:00,Barstr. / Mannheimer Str.,BR Iglus,10713,Berlin,Barstr. / Mannheimer Str.,52.484633,13.31425,10713 Berlin Barstr. / Mannheimer Str.,glass_container_enabled.png
105115,0000-00-00 00:00:00,Berliner Str. 80 / Hohenzollerndamm,BR Iglus,10713,Berlin,Berliner Str. 80 / Hohenzollerndamm,52.487716,13.307837,10713 Berlin Berliner Str. 80 / Hohenzollerndamm,glass_container_enabled.png
105116,0000-00-00 00:00:00,Brandenburgische Str. 1-2 / Sigmaringer Str.,BR Iglus,10713,Berlin,Brandenburgische Str. 1-2 / Sigmaringer Str.,52.486815,13.320377,10713 Berlin Brandenburgische Str. 1-2 / Sigmaringer Str.,glass_container_enabled.png
105117,0000-00-00 00:00:00,Recyclinghof Berliner Str. 110,BR Iglus,10713,Berlin,Recyclinghof Berliner Str. 110,52.4860817,13.3144946,10713 Berlin Recyclinghof Berliner Str. 110,glass_container_enabled.png
105118,0000-00-00 00:00:00,Rudolstädter Str. / Parkplatz,BR Iglus,10713,Berlin,Rudolstädter Str. / Parkplatz,52.48434108,13.30794666,10713 Berlin Rudolstädter Str. / Parkplatz,glass_container_enabled.png
105119,0000-00-00 00:00:00,Am Volkspark / Blissestr.,BR Iglus,10715,Berlin,Am Volkspark / Blissestr.,52.482953,13.32072,10715 Berlin Am Volkspark / Blissestr.,glass_container_enabled.png
105120,0000-00-00 00:00:00,Berliner Str. 10 / vor ALDI,BR Iglus,10715,Berlin,Berliner Str. 10 / vor ALDI,52.487569,13.331782,10715 Berlin Berliner Str. 10 / vor ALDI,glass_container_enabled.png
105121,0000-00-00 00:00:00,Bundesallee / Berliner Str. (in der Wendeschleife),BR Iglus,10715,Berlin,Bundesallee / Berliner Str. (in der Wendeschleife),52.487139,13.331011,10715 Berlin Bundesallee / Berliner Str. (in der Wendeschleife),glass_container_enabled.png
105122,0000-00-00 00:00:00,Durlacher Str. ggü. Nr. 15,BR Iglus,10715,Berlin,Durlacher Str. ggü. Nr. 15,52.479559,13.33369,10715 Berlin Durlacher Str. ggü. Nr. 15,glass_container_enabled.png
105123,0000-00-00 00:00:00,Prinzregentenstr. 35 / Am Volkspark,BR Iglus,10715,Berlin,Prinzregentenstr. 35 / Am Volkspark,52.48237,13.332858,10715 Berlin Prinzregentenstr. 35 / Am Volkspark,glass_container_enabled.png
105124,0000-00-00 00:00:00,Wexstr.37/ Bernhardtstr. vor ”Seat-Automobile”,BR Iglus,10715,Berlin,Wexstr.37/ Bernhardtstr. vor ”Seat-Automobile”,52.478417,13.331362,10715 Berlin Wexstr.37/ Bernhardtstr. vor ”Seat-Automobile”,glass_container_enabled.png
105125,0000-00-00 00:00:00,Bundesallee / Tharanter Str.,BR Iglus,10717,Berlin,Bundesallee / Tharanter Str.,52.488991,13.331384,10717 Berlin Bundesallee / Tharanter Str.,glass_container_enabled.png
105126,0000-00-00 00:00:00,Bundesallee 201 / Trautenaustr.,BR Iglus,10717,Berlin,Bundesallee 201 / Trautenaustr.,52.486882,13.330546,10717 Berlin Bundesallee 201 / Trautenaustr.,glass_container_enabled.png
105127,0000-00-00 00:00:00,Hohenzollerndamm 208 A / vor neuem Wasserwerk,BR Iglus,10717,Berlin,Hohenzollerndamm 208 A / vor neuem Wasserwerk,52.494703,13.328657,10717 Berlin Hohenzollerndamm 208 A / vor neuem Wasserwerk,glass_container_enabled.png
105128,0000-00-00 00:00:00,Hohenzollernplatz / Holsteinische Str. (Mi Markt),BR Iglus,10717,Berlin,Hohenzollernplatz / Holsteinische Str. (Mi Markt),52.493734,13.324476,10717 Berlin Hohenzollernplatz / Holsteinische Str. (Mi Markt),glass_container_enabled.png
105129,0000-00-00 00:00:00,Düsseldorfer Str. / Uhlandstr.,BR Iglus,10719,Berlin,Düsseldorfer Str. / Uhlandstr.,52.495167,13.323565,10719 Berlin Düsseldorfer Str. / Uhlandstr.,glass_container_enabled.png
105130,0000-00-00 00:00:00,Ludwigkirchplatz / Emser Str.,BR Iglus,10719,Berlin,Ludwigkirchplatz / Emser Str.,52.498125,13.320012,10719 Berlin Ludwigkirchplatz / Emser Str.,glass_container_enabled.png
105131,0000-00-00 00:00:00,Nachodstr. 25,BR Iglus,10779,Berlin,Nachodstr. 25,52.494698,13.335654,10779 Berlin Nachodstr. 25,glass_container_enabled.png
105132,0000-00-00 00:00:00,Nürnberger Str. 41 / Lietzenburger Str.,BR Iglus,10789,Berlin,Nürnberger Str. 41 / Lietzenburger Str.,52.499681,13.336338,10789 Berlin Nürnberger Str. 41 / Lietzenburger Str.,glass_container_enabled.png
105133,0000-00-00 00:00:00,Kufsteiner Str. ggü. 21,BR Iglus,10825,Berlin,Kufsteiner Str. ggü. 21,52.485483,13.337391,10825 Berlin Kufsteiner Str. ggü. 21,glass_container_enabled.png
105134,0000-00-00 00:00:00,Charlottenburger Chaussee / U-Bahnhof Ruhleben,BR Iglus,13597,Berlin,Charlottenburger Chaussee / U-Bahnhof Ruhleben,52.526,13.240496,13597 Berlin Charlottenburger Chaussee / U-Bahnhof Ruhleben,glass_container_enabled.png
105135,0000-00-00 00:00:00,Halemweg 24-30,BR Iglus,13627,Berlin,Halemweg 24-30,52.538358,13.288051,13627 Berlin Halemweg 24-30,glass_container_enabled.png
105136,0000-00-00 00:00:00,Heckerdamm 178 / ggü. Kolonie Olympia,BR Iglus,13627,Berlin,Heckerdamm 178 / ggü. Kolonie Olympia,52.539889,13.312782,13627 Berlin Heckerdamm 178 / ggü. Kolonie Olympia,glass_container_enabled.png
105137,0000-00-00 00:00:00,Heckerdamm 65 / vor Reichelt / Nr. 231,BR Iglus,13627,Berlin,Heckerdamm 65 / vor Reichelt / Nr. 231,52.539325,13.300183,13627 Berlin Heckerdamm 65 / vor Reichelt / Nr. 231,glass_container_enabled.png
105138,0000-00-00 00:00:00,Heilmannring / Toeplerstr.,BR Iglus,13627,Berlin,Heilmannring / Toeplerstr.,52.537935,13.279788,13627 Berlin Heilmannring / Toeplerstr.,glass_container_enabled.png
105139,0000-00-00 00:00:00,Letterhausweg / Heilmannring,BR Iglus,13627,Berlin,Letterhausweg / Heilmannring,52.534561,13.282368,13627 Berlin Letterhausweg / Heilmannring,glass_container_enabled.png
105140,0000-00-00 00:00:00,Reichweindamm / ggü. 23,BR Iglus,13627,Berlin,Reichweindamm / ggü. 23,52.535812,13.30284,13627 Berlin Reichweindamm / ggü. 23,glass_container_enabled.png
105141,0000-00-00 00:00:00,Reichweindamm / ggü. Bernh.-Lichtenberg-Str.,BR Iglus,13627,Berlin,Reichweindamm / ggü. Bernh.-Lichtenberg-Str.,52.53509,13.298782,13627 Berlin Reichweindamm / ggü. Bernh.-Lichtenberg-Str.,glass_container_enabled.png
105142,0000-00-00 00:00:00,Jungfernheideweg ggü. Nr.80 / Saatwinkler Damm,BR Iglus,13629,Berlin,Jungfernheideweg ggü. Nr.80 / Saatwinkler Damm,52.547776,13.271807,13629 Berlin Jungfernheideweg ggü. Nr.80 / Saatwinkler Damm,glass_container_enabled.png
105143,0000-00-00 00:00:00,Kaiserdamm / Witzlebenplatz,BR Iglus,14050,Berlin,Kaiserdamm / Witzlebenplatz,52.510281,13.290391,14050 Berlin Kaiserdamm / Witzlebenplatz,glass_container_enabled.png
105144,0000-00-00 00:00:00,Kaiserdamm 77-79 / SFB,BR Iglus,14050,Berlin,Kaiserdamm 77-79 / SFB,52.509416,13.277181,14050 Berlin Kaiserdamm 77-79 / SFB,glass_container_enabled.png
105145,0000-00-00 00:00:00,Platanenallee / Nähe Leistikowstr.,BR Iglus,14050,Berlin,Platanenallee / Nähe Leistikowstr.,52.513887,13.268125,14050 Berlin Platanenallee / Nähe Leistikowstr.,glass_container_enabled.png
105146,0000-00-00 00:00:00,Soorstr. 26 / Kaiserdamm / Shell-Tank,BR Iglus,14050,Berlin,Soorstr. 26 / Kaiserdamm / Shell-Tank,52.510436,13.277143,14050 Berlin Soorstr. 26 / Kaiserdamm / Shell-Tank,glass_container_enabled.png
105147,0000-00-00 00:00:00,Spandauer Damm / Bolivaer Allee 23-25,BR Iglus,14050,Berlin,Spandauer Damm / Bolivaer Allee 23-25,52.52055183,13.26239431,14050 Berlin Spandauer Damm / Bolivaer Allee 23-25,glass_container_enabled.png
105148,0000-00-00 00:00:00,Spandauer Damm ggü.Kastanienallee/Virchow/Nr. 148,BR Iglus,14050,Berlin,Spandauer Damm ggü.Kastanienallee/Virchow/Nr. 148,52.51966,13.272537,14050 Berlin Spandauer Damm ggü.Kastanienallee/Virchow/Nr. 148,glass_container_enabled.png
105149,0000-00-00 00:00:00,Olympische Str. 30-34,BR Iglus,14052,Berlin,Olympische Str. 30-34,52.516229,13.254493,14052 Berlin Olympische Str. 30-34,glass_container_enabled.png
105150,0000-00-00 00:00:00,Preußenallee 3-5 / Sportplatz,BR Iglus,14052,Berlin,Preußenallee 3-5 / Sportplatz,52.509223,13.258884,14052 Berlin Preußenallee 3-5 / Sportplatz,glass_container_enabled.png
105151,0000-00-00 00:00:00,Reichsstr. 38 / Brixplatz,BR Iglus,14052,Berlin,Reichsstr. 38 / Brixplatz,52.519731,13.256603,14052 Berlin Reichsstr. 38 / Brixplatz,glass_container_enabled.png
105152,0000-00-00 00:00:00,Reichsstr. 88 / Kirschallee,BR Iglus,14052,Berlin,Reichsstr. 88 / Kirschallee,52.514461,13.263309,14052 Berlin Reichsstr. 88 / Kirschallee,glass_container_enabled.png
105153,0000-00-00 00:00:00,Rominter Allee / Murellenweg / U-Bhf Ruhleben,BR Iglus,14052,Berlin,Rominter Allee / Murellenweg / U-Bhf Ruhleben,52.516375,13.249018,14052 Berlin Rominter Allee / Murellenweg / U-Bhf Ruhleben,glass_container_enabled.png
105154,0000-00-00 00:00:00,Spandauer Damm 230 / Nähe Kol. Wochenend,BR Iglus,14052,Berlin,Spandauer Damm 230 / Nähe Kol. Wochenend,52.522608,13.255853,14052 Berlin Spandauer Damm 230 / Nähe Kol. Wochenend,glass_container_enabled.png
105155,0000-00-00 00:00:00,Spandauer Damm 233 / Meiningenallee,BR Iglus,14052,Berlin,Spandauer Damm 233 / Meiningenallee,52.52178,13.257107,14052 Berlin Spandauer Damm 233 / Meiningenallee,glass_container_enabled.png
105156,0000-00-00 00:00:00,Angerburger Allee 35,BR Iglus,14055,Berlin,Angerburger Allee 35,52.509763,13.223775,14055 Berlin Angerburger Allee 35,glass_container_enabled.png
105157,0000-00-00 00:00:00,Dauerwaldweg 1 / Falterweg,BR Iglus,14055,Berlin,Dauerwaldweg 1 / Falterweg,52.490074,13.259973,14055 Berlin Dauerwaldweg 1 / Falterweg,glass_container_enabled.png
105158,0000-00-00 00:00:00,Flatowallee (Corbusierhaus) - Schlüssel Nr. 16,BR Iglus,14055,Berlin,Flatowallee (Corbusierhaus) - Schlüssel Nr. 16,52.509675,13.241498,14055 Berlin Flatowallee (Corbusierhaus) - Schlüssel Nr. 16,glass_container_enabled.png
105159,0000-00-00 00:00:00,Flatowallee / Ecke Heerstr.,BR Iglus,14055,Berlin,Flatowallee / Ecke Heerstr.,52.507936,13.241356,14055 Berlin Flatowallee / Ecke Heerstr.,glass_container_enabled.png
105160,0000-00-00 00:00:00,Harbigstr.14/ Gelände Studentenwerk Berlin,BR Iglus,14055,Berlin,Harbigstr.14/ Gelände Studentenwerk Berlin,52.501804,13.262884,14055 Berlin Harbigstr.14/ Gelände Studentenwerk Berlin,glass_container_enabled.png
105161,0000-00-00 00:00:00,Harbigstr.36 / Parkplatz Kolonie Waldschule,BR Iglus,14055,Berlin,Harbigstr.36 / Parkplatz Kolonie Waldschule,52.500472,13.257462,14055 Berlin Harbigstr.36 / Parkplatz Kolonie Waldschule,glass_container_enabled.png
105162,0000-00-00 00:00:00,Harbigstr. / Waldschulallee,BR Iglus,14055,Berlin,Harbigstr. / Waldschulallee,52.501509,13.262154,14055 Berlin Harbigstr. / Waldschulallee,glass_container_enabled.png
105163,0000-00-00 00:00:00,Heerstr. 103,BR Iglus,14055,Berlin,Heerstr. 103,52.506929,13.235707,14055 Berlin Heerstr. 103,glass_container_enabled.png
105164,0000-00-00 00:00:00,Heerstr. / Kranzallee,BR Iglus,14055,Berlin,Heerstr. / Kranzallee,52.507083,13.241345,14055 Berlin Heerstr. / Kranzallee,glass_container_enabled.png
105165,0000-00-00 00:00:00,Heerstr. / Nähe Ortelsburger Allee,BR Iglus,14055,Berlin,Heerstr. / Nähe Ortelsburger Allee,52.507547,13.249316,14055 Berlin Heerstr. / Nähe Ortelsburger Allee,glass_container_enabled.png
105166,0000-00-00 00:00:00,Heerstr. 162 / Glockenturmstr.,BR Iglus,14055,Berlin,Heerstr. 162 / Glockenturmstr.,52.509088,13.218,14055 Berlin Heerstr. 162 / Glockenturmstr.,glass_container_enabled.png
105167,0000-00-00 00:00:00,Schirwindter Allee / Nähe Scholzplatz neben Aral,BR Iglus,14055,Berlin,Schirwindter Allee / Nähe Scholzplatz neben Aral,52.507695,13.227879,14055 Berlin Schirwindter Allee / Nähe Scholzplatz neben Aral,glass_container_enabled.png
105168,0000-00-00 00:00:00,Schirwindter Allee ggü. Nr. 24 / 26,BR Iglus,14055,Berlin,Schirwindter Allee ggü. Nr. 24 / 26,52.509416,13.22902,14055 Berlin Schirwindter Allee ggü. Nr. 24 / 26,glass_container_enabled.png
105169,0000-00-00 00:00:00,Waldschulallee / S-Bahnhof Eichkamp,BR Iglus,14055,Berlin,Waldschulallee / S-Bahnhof Eichkamp,52.498465,13.26972999,14055 Berlin Waldschulallee / S-Bahnhof Eichkamp,glass_container_enabled.png
105170,0000-00-00 00:00:00,Suarezstr. / Neue Kantstr.,BR Iglus,14057,Berlin,Suarezstr. / Neue Kantstr.,52.507834,13.296006,14057 Berlin Suarezstr. / Neue Kantstr.,glass_container_enabled.png
105171,0000-00-00 00:00:00,Knobelsdorffstr.85 Nähe Königin - Elisabeth-Str.,BR Iglus,14059,Berlin,Knobelsdorffstr.85 Nähe Königin - Elisabeth-Str.,52.512572,13.283018,14059 Berlin Knobelsdorffstr.85 Nähe Königin - Elisabeth-Str.,glass_container_enabled.png
105172,0000-00-00 00:00:00,Königin-Elisabeth-Str. 32-44,BR Iglus,14059,Berlin,Königin-Elisabeth-Str. 32-44,52.513184,13.281028,14059 Berlin Königin-Elisabeth-Str. 32-44,glass_container_enabled.png
105173,0000-00-00 00:00:00,Schloßstr. / Hebbelstr.,BR Iglus,14059,Berlin,Schloßstr. / Hebbelstr.,52.513607,13.297993,14059 Berlin Schloßstr. / Hebbelstr.,glass_container_enabled.png
105174,0000-00-00 00:00:00,Schloßstr. 56 / Parkplatz,BR Iglus,14059,Berlin,Schloßstr. 56 / Parkplatz,52.516164,13.296985,14059 Berlin Schloßstr. 56 / Parkplatz,glass_container_enabled.png
105175,0000-00-00 00:00:00,Spandauer Damm/ Klausener Platz 1,BR Iglus,14059,Berlin,Spandauer Damm/ Klausener Platz 1,52.519033,13.292518,14059 Berlin Spandauer Damm/ Klausener Platz 1,glass_container_enabled.png
105176,0000-00-00 00:00:00,Berkaer Str. / Karlsbader Str.,BR Iglus,14193,Berlin,Berkaer Str. / Karlsbader Str.,52.481588,13.282518,14193 Berlin Berkaer Str. / Karlsbader Str.,glass_container_enabled.png
105177,0000-00-00 00:00:00,Flinsberger Platz / Kudowastr. / Hohenzollerndamm,BR Iglus,14193,Berlin,Flinsberger Platz / Kudowastr. / Hohenzollerndamm,52.484475,13.292266,14193 Berlin Flinsberger Platz / Kudowastr. / Hohenzollerndamm,glass_container_enabled.png
105178,0000-00-00 00:00:00,Karlsbader Str. / Hohenzollerndamm,BR Iglus,14193,Berlin,Karlsbader Str. / Hohenzollerndamm,52.478526,13.282157,14193 Berlin Karlsbader Str. / Hohenzollerndamm,glass_container_enabled.png
105179,0000-00-00 00:00:00,Warmbrunnerstr. ggü. 6 / Sportplatz,BR Iglus,14193,Berlin,Warmbrunnerstr. ggü. 6 / Sportplatz,52.486716,13.286232,14193 Berlin Warmbrunnerstr. ggü. 6 / Sportplatz,glass_container_enabled.png
105180,0000-00-00 00:00:00,Clayallee / Messelstr. / Bernadottestr.,BR Iglus,14195,Berlin,Clayallee / Messelstr. / Bernadottestr.,52.474682,13.278707,14195 Berlin Clayallee / Messelstr. / Bernadottestr.,glass_container_enabled.png
105181,0000-00-00 00:00:00,Clayallee / Nähe Pücklerstr.,BR Iglus,14195,Berlin,Clayallee / Nähe Pücklerstr.,52.468926,13.278219,14195 Berlin Clayallee / Nähe Pücklerstr.,glass_container_enabled.png
105182,0000-00-00 00:00:00,Lentzallee 75 / Albrecht-Thaer-Weg,BR Iglus,14195,Berlin,Lentzallee 75 / Albrecht-Thaer-Weg,52.46823,13.301013,14195 Berlin Lentzallee 75 / Albrecht-Thaer-Weg,glass_container_enabled.png
105183,0000-00-00 00:00:00,Aßmannshauser Str. ggü. Nr. 16 (Di. Markt),BR Iglus,14197,Berlin,Aßmannshauser Str. ggü. Nr. 16 (Di. Markt),52.475706,13.314247,14197 Berlin Aßmannshauser Str. ggü. Nr. 16 (Di. Markt),glass_container_enabled.png
105184,0000-00-00 00:00:00,Johannisberger Str. / Südwestkorso,BR Iglus,14197,Berlin,Johannisberger Str. / Südwestkorso,52.468817,13.31056,14197 Berlin Johannisberger Str. / Südwestkorso,glass_container_enabled.png
105185,0000-00-00 00:00:00,Johannisberger Str. 56 / Homburger Str.,BR Iglus,14197,Berlin,Johannisberger Str. 56 / Homburger Str.,52.474649,13.311157,14197 Berlin Johannisberger Str. 56 / Homburger Str.,glass_container_enabled.png
105186,0000-00-00 00:00:00,Laubacher Str. / Landauer Str.,BR Iglus,14197,Berlin,Laubacher Str. / Landauer Str.,52.472661,13.319992,14197 Berlin Laubacher Str. / Landauer Str.,glass_container_enabled.png
105187,0000-00-00 00:00:00,Laubacher Str. 27 / Fehlerstr.,BR Iglus,14197,Berlin,Laubacher Str. 27 / Fehlerstr.,52.476586,13.32065,14197 Berlin Laubacher Str. 27 / Fehlerstr.,glass_container_enabled.png
